track_name,genre,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Da Lopata Me De Kafan She Grana (Tappy) - Sitara Younas,pashto,0.588,0.691,0.791,4.75e-06,9,0.0876,-5.658,0,0.168,90.462,0.758
Baran (Tappy) - Sitara Younas,pashto,0.741,0.64,0.803,0.0,5,0.691,-4.616,0,0.0645,106.994,0.774
Ufff Allah Tappy - Gul Panra,pashto,0.662,0.673,0.804,0.285,2,0.102,-2.877,1,0.0892,58.661,0.791
Naray Naray Baraan Da - Baryalai Samadi,pashto,0.465,0.698,0.854,0.0,0,0.329,-9.195,0,0.13,120.048,0.828
Masti Ke Rana Mat Sho da Laila da Laas Bangre - Hamayoun Angar,pashto,0.357,0.624,0.996,0.0,9,0.663,-0.702,1,0.438,122.029,0.692
Mubarak De Sha Dilbara - Nazia Iqbal,pashto,0.144,0.734,0.949,0.000136,4,0.381,-5.002,1,0.0985,117.092,0.836
Qarara Sha - Rabia Tabassum,pashto,0.759,0.412,0.789,0.00835,4,0.246,-8.003,0,0.0838,113.069,0.441
Sta Toray Stargy - Afghani Mast,pashto,0.269,0.632,0.911,0.0,2,0.371,-2.569,0,0.168,119.857,0.833
Jung - Zubair Nawaz,pashto,0.596,0.672,0.775,0.0,0,0.296,-7.422,0,0.119,95.958,0.75
Laka Shabnam Me - Hamayoun Khan,pashto,0.507,0.586,0.769,0.000208,7,0.0882,-11.025,0,0.038,83.007,0.933
De Toro Ghro Pa Sar Me - Ghezaal Enayat,pashto,0.749,0.534,0.902,0.0,9,0.109,-4.066,0,0.258,127.064,0.937
Da Lunar Seend - Hamayoun Angar,pashto,0.395,0.475,0.942,0.0,0,0.404,-6.792,0,0.197,141.531,0.83
Eman - Azhar Khan,pashto,0.245,0.564,0.624,0.0,4,0.0984,-9.214,0,0.132,89.51,0.722
Pa GoGo Ye - Sardar Ali Takkar,pashto,0.382,0.715,0.545,0.0107,2,0.356,-10.52,1,0.187,123.099,0.961
Ghani Okhor Dase Gham - Sardar Ali Takkar,pashto,0.62,0.633,0.674,0.00139,2,0.357,-10.325,1,0.0931,87.037,0.923
Janan Da Shpago Khwendo Tappay - Gul Panra,pashto,0.54,0.37,0.974,0.0,4,0.39,-1.954,0,0.342,68.529,0.731
Mung Dwa Yaran - Irfan Kamal,pashto,0.472,0.378,0.991,0.0,0,0.24,0.959,0,0.191,86.413,0.66
Ghottai - Karan Khan,pashto,0.598,0.683,0.742,1.5e-05,2,0.232,-6.354,0,0.0672,127.93,0.915
Zama Janana Mar Ba Me Ke - Sardar Ali Takkar,pashto,0.623,0.633,0.776,1.01e-05,11,0.106,-6.148,0,0.0503,120.519,0.967
Za Che Yarana Ookru - Nazia Iqbal,pashto,0.196,0.536,0.962,2.1e-05,9,0.117,-4.543,0,0.114,125.011,0.599
Khat Me Zanzairi - Urooj Momand,pashto,0.563,0.464,0.91,1.94e-06,5,0.166,-4.223,0,0.064,109.989,0.769
Khaista Me De Jannan - Nazia Iqbal,pashto,0.145,0.774,0.908,0.0132,0,0.0859,-7.293,1,0.037,109.366,0.967
Eshq Ke Tawaanona De - Ghazala Javed,pashto,0.279,0.646,0.824,0.0,10,0.392,-7.311,0,0.0391,91.875,0.903
Dunya - Zubair Nawaz,pashto,0.596,0.478,0.862,0.0,11,0.418,-5.23,0,0.149,113.57,0.87
Larsha Pekhawar Ta - Hamayoon Khan,pashto,0.0719,0.617,0.736,0.0292,0,0.11,-9.721,0,0.0499,180.012,0.898
RABA STA DA RABA STA - Bilawal Sayed Official,pashto,0.799,0.566,0.436,4.12e-05,7,0.0907,-8.514,0,0.0301,79.94,0.49
Lazoona - Azhar Khan,pashto,0.706,0.426,0.745,0.000391,5,0.183,-6.026,0,0.194,209.487,0.864
Bangree - Bilawal Sayed Official,pashto,0.453,0.53,0.799,0.128,1,0.118,-10.427,1,0.226,119.954,0.753
Akhay Akhay Mra De Kram - Ghezaal Enayat,pashto,0.532,0.703,0.895,0.0,11,0.288,-1.709,1,0.0687,133.8,0.889
Ala Wash Wash Ala Jar Jar - Ghamzada,pashto,0.47,0.692,0.956,2.36e-06,4,0.24,-3.499,0,0.196,123.099,0.855
Tor Orbal Ra Khor Ka - Rahim Shah,pashto,0.496,0.741,0.895,5.07e-05,4,0.257,-6.046,0,0.0601,111.145,0.865
Da Me Tasara Wada Da Staso Cham Ta Ba Darzam - Asif Ali,pashto,0.673,0.734,0.84,0.012,11,0.242,-4.078,1,0.207,125.099,0.882
"Dalta Yao Jinay Da Had De - From ""Khana Badosh"" - Raees Bacha",pashto,0.484,0.662,0.884,0.0,0,0.32,-1.751,0,0.127,66.349,0.606
Pa Isharo Bandey Mey Powey Ka - Gul Rukhsar,pashto,0.554,0.465,0.721,0.0,9,0.813,-6.336,0,0.0676,102.757,0.528
Mram da Gulo Lakhtey Darna Mram - Shah Farooq,pashto,0.571,0.716,0.94,3.84e-05,4,0.247,-6.756,0,0.118,120.035,0.646
Ae Zama Yara - Nazia Iqbal,pashto,0.322,0.767,0.955,0.00606,10,0.117,-7.512,0,0.0789,123.838,0.572
"Shrang Warka Bangro Ta - From ""Za Gandageer Yama"" - Nazia Iqbal",pashto,0.36,0.518,0.8,0.0,7,0.78,-5.134,1,0.264,68.513,0.738
Rab - Bilawal Sayed Official,pashto,0.507,0.573,0.385,5.94e-05,8,0.176,-12.525,0,0.0374,170.016,0.418
Lag Kho Raasha Kana - Ghazala Javed,pashto,0.302,0.646,0.981,1.97e-05,7,0.143,-6.832,0,0.0905,91.556,0.474
Pekhawar Kho Pekhawar De Kana - Irfan Khan,pashto,0.177,0.502,0.858,0.0,0,0.155,-6.722,0,0.0693,180.021,0.855
Malang De Yam Da Mene - Sonu Lal,pashto,0.676,0.747,0.861,0.0,2,0.594,-4.507,1,0.106,87.524,0.927
Panzaib De Jangawa - Afshan Zaibi,pashto,0.453,0.432,0.992,0.0,10,0.339,-2.92,0,0.263,115.775,0.741
Nazaka Nazanena Ye - Zaman Zaheer,pashto,0.36,0.701,0.945,0.0,10,0.111,-4.431,0,0.0777,107.614,0.738
Laka Malang Kali Ta Rasa - Version 1 - Naghma,pashto,0.566,0.666,0.862,0.0,4,0.478,-5.982,1,0.177,58.959,0.939
Chi Pa Ma Maeenay De - Sardar Ali Takkar,pashto,0.894,0.444,0.919,3.9e-05,3,0.116,1.591,1,0.0481,123.68,0.746
Sheen Moter (Wedding Mashup) - Ghezaal Enayat,pashto,0.468,0.693,0.991,0.000944,3,0.131,-2.04,0,0.139,133.237,0.832
Husan De Shuglay Da Mohabbat Kawi - Rahim Shah,pashto,0.567,0.638,0.977,0.0,10,0.194,-3.345,0,0.246,67.513,0.723
Tapy Tapeezy - Gul Panra,pashto,0.688,0.679,0.962,0.0,9,0.174,-1.327,0,0.209,137.921,0.679
Tora Da Jalkay - Bakhtiar Khattak,pashto,0.478,0.735,0.809,0.0,0,0.126,-4.148,1,0.0727,118.035,0.78
Raba Dasi Lewani - Sardar Ali Takar,pashto,0.624,0.355,0.805,0.000401,3,0.199,-6.322,0,0.0455,165.362,0.906
Baran Ragay Pa Shebow - Nazia Iqbal,pashto,0.0676,0.6,0.906,0.0159,6,0.07,-1.782,1,0.0949,75.441,0.944
Shah Laila Rasha - Hamayoon Khan,pashto,0.326,0.332,0.967,1.3e-05,7,0.366,-4.056,0,0.0874,65.492,0.864
Gharzam Dar Pasay Deera Zhara Razi - Najeeb Haqparast,pashto,0.538,0.678,0.847,0.00252,6,0.618,-6.538,1,0.0501,104.976,0.948
Sta Da Ishq Lamba Zama Zi Da Dahana - Raees Bacha,pashto,0.363,0.449,0.968,0.0,4,0.17,-2.297,0,0.367,89.878,0.762
Maama Dey - Rahim Shah,pashto,0.02,0.723,0.67,8.78e-06,0,0.349,-6.083,1,0.127,114.931,0.655
Delta Yo Jeenai Na Hafa Shawe Ym - Shah Farooq,pashto,0.258,0.559,0.924,1.05e-05,11,0.353,-3.146,0,0.267,81.874,0.819
Chi Tul Umer Mashoom We - Bilawal Sayed Official,pashto,0.863,0.647,0.1,0.0,0,0.135,-15.894,1,0.067,75.0,0.62
Rababi Malanga - Laila Khan,pashto,0.162,0.778,0.812,0.0136,7,0.173,-6.186,1,0.0559,125.015,0.835
Ta Sara Meena Pa Rikhtia Kaom - Nazia Iqbal,pashto,0.419,0.688,0.865,0.0,10,0.255,-3.449,0,0.0537,111.113,0.753
Zamonga Malangi Da Ao Da Khkulo Badshahi Da - Raees Bacha,pashto,0.555,0.472,0.9,0.0,0,0.7,-6.036,0,0.245,102.968,0.873
Pashto - Remix - Hamayoun Angar,pashto,0.485,0.663,0.727,0.00084,9,0.122,-7.468,0,0.0994,68.893,0.856
Baanrra - Karan Khan,pashto,0.275,0.617,0.828,2.77e-06,2,0.163,-4.35,0,0.0586,159.994,0.693
Khabra Haghase Da - Bilawal Sayed Official,pashto,0.663,0.622,0.366,2.13e-06,8,0.218,-11.701,1,0.0939,140.042,0.307
Nan Da Tole Maikhane Tawan Pa Zan Rawalam - Zaman Zaheer,pashto,0.452,0.623,0.964,8.85e-05,10,0.119,-2.95,0,0.106,133.295,0.793
Makham - Bilawal Sayed Official,pashto,0.392,0.576,0.821,0.000357,0,0.0926,-6.75,1,0.0599,75.098,0.919
Ranra - Ismail Khan,pashto,0.524,0.745,0.953,0.136,1,0.255,-4.06,0,0.0355,113.354,0.904
Jaar Jaar Ma Wail Ka Tokey Maskharey Dey - Shan Khan,pashto,0.694,0.566,0.756,0.000323,5,0.0905,-7.191,1,0.0618,89.028,0.961
Rasha Pa De Lare - Bilawal Sayed Official,pashto,0.105,0.751,0.936,0.0,7,0.0494,-5.507,0,0.0521,114.98,0.787
Sanam - Ali Baba Khan,pashto,0.302,0.673,0.685,1.64e-05,2,0.154,-4.817,0,0.0347,110.876,0.512
Deedan (Zawia Music) - Zubair Nawaz,pashto,0.251,0.803,0.83,0.0,7,0.141,-3.169,0,0.222,112.047,0.869
Rasha Mama - Coke Studio Season 11 - Zarsanga,pashto,0.215,0.577,0.603,0.00113,7,0.0605,-8.639,1,0.0513,104.051,0.776
Daltha Qadam Kegda Jinaii - Gulzar Alam,pashto,0.0553,0.668,0.716,0.0335,11,0.226,-8.282,0,0.122,127.877,0.703
Aatrang - Karan Khan,pashto,0.218,0.724,0.861,0.0,0,0.299,-7.074,0,0.0793,122.028,0.865
Da Wali Wali - Gul Panra,pashto,0.707,0.438,0.887,0.0,5,0.433,-2.37,1,0.0666,121.149,0.793
Wa Granay Lailo Attan - Hamayoon Khan,pashto,0.481,0.423,0.917,5.65e-06,4,0.129,-2.825,0,0.251,66.877,0.927
Da Janat Marghay Kamtaray - Sardar Ali Takkar,pashto,0.276,0.715,0.749,5.65e-06,11,0.0945,-5.784,1,0.0729,88.499,0.853
Laila Laila - Khalid Malik,pashto,0.093,0.433,0.884,0.0,5,0.288,-6.234,1,0.18,146.832,0.846
Cake - Hamayoun Angar,pashto,0.0292,0.729,0.8,0.0151,9,0.11,-12.166,0,0.0655,114.995,0.768
Sta Muhabat - Zubair Nawaz,pashto,0.918,0.43,0.0253,1.09e-05,7,0.114,-22.305,0,0.046,77.013,0.333
Manam Chi 2.0 I Da Kailash Peghla - Bilawal Sayed Official,pashto,0.704,0.452,0.417,0.0,1,0.108,-12.666,0,0.0817,123.814,0.181
Mazigar - Gul Panra,pashto,0.724,0.386,0.721,3.15e-06,5,0.0994,-5.535,0,0.136,202.228,0.867
Da Gull Na Khkulee Jinaii - Rahim Shah,pashto,0.269,0.697,0.907,3.11e-06,2,0.18,-6.378,0,0.0882,111.149,0.797
Da Wisal Tabiba Rasha - Gul Panra,pashto,0.581,0.583,0.564,2.79e-05,6,0.0748,-15.059,0,0.0397,121.975,0.764
Khukli Me Khanda Da - Laila Khan,pashto,0.503,0.654,0.953,0.000382,0,0.211,-1.651,1,0.0825,113.371,0.868
Sta Lewanay Yam - Hamayoon Khan,pashto,0.229,0.352,0.899,1.42e-05,9,0.417,-5.441,0,0.0648,78.165,0.604
Pashto Wada Mast Saaz - Zakir Afinah,pashto,0.352,0.671,0.968,0.379,4,0.32,-3.414,1,0.156,70.767,0.913
Dak Rata Cigrate Ka Chi Khumar Shama - Shah Farooq,pashto,0.236,0.468,0.746,0.0,4,0.131,-6.7,0,0.0485,117.793,0.882
Yadoona - Bilawal Sayed Official,pashto,0.638,0.664,0.75,0.00167,4,0.169,-7.53,0,0.0305,82.018,0.796
Taa Ba Khpelawom Guli - Baryalai Samadi,pashto,0.586,0.634,0.536,1.11e-06,4,0.819,-16.351,1,0.0849,57.991,0.912
Jaam Zangi - Zubair Nawaz,pashto,0.628,0.552,0.843,0.0,5,0.161,-4.253,0,0.332,97.967,0.829
Afghanistan - Karan Khan,pashto,0.642,0.386,0.843,0.00135,2,0.624,-6.996,0,0.118,58.196,0.837
Khaloona - Bilawal Sayed Official,pashto,0.532,0.829,0.789,0.00265,0,0.112,-6.285,0,0.0845,119.943,0.664
Laka Shabnam Mi - Hamayoon Khan,pashto,0.308,0.601,0.872,0.000352,7,0.0733,-5.703,0,0.0421,83.012,0.911
Stargay Zalimanay De - Humayun Khan,pashto,0.353,0.713,0.725,0.000223,11,0.0877,-5.311,0,0.0595,78.744,0.731
STARGE ZALIMANI TAPY - Bilawal Sayed Official,pashto,0.827,0.593,0.413,0.000188,9,0.108,-10.261,0,0.0398,131.773,0.413
Zama Khkulai Janaana - Sardar Ali Takkar,pashto,0.27,0.634,0.645,0.0115,11,0.243,-11.176,0,0.0586,89.684,0.888
Gur Gure Ture Ture - Bilawal Sayed Official,pashto,0.608,0.603,0.772,0.000118,5,0.202,-5.076,0,0.0356,109.878,0.477
Ragharha Oza - Gulwareen Bacha,pashto,0.12,0.397,0.665,0.00349,7,0.117,-11.931,0,0.091,196.015,0.912
Sta Chargul Salor pare - Hamayoon Khan,pashto,0.161,0.489,0.884,0.0,9,0.0818,-9.096,0,0.24,109.18,0.649
Shah malooky - Haroon Bacha,pashto,0.548,0.606,0.911,8.89e-05,8,0.301,-4.226,0,0.0756,89.834,0.855
Badal Sho Wachtona - Haroon Bacha,pashto,0.575,0.428,0.934,0.628,8,0.102,-1.511,1,0.154,93.869,0.924
Dasi Chi Nazzona Adagani Kre - Shah Farooq,pashto,0.406,0.349,0.792,0.0,4,0.0728,-4.096,0,0.117,204.133,0.798
Nan Me Da Mama Da Zwe Wada Da - Nazia Iqbal,pashto,0.294,0.674,0.984,4.74e-05,10,0.137,-0.535,0,0.267,68.025,0.304
Stergey Ghazal - Haroon Bacha,pashto,0.546,0.674,0.746,4.1e-06,8,0.123,-9.138,0,0.04,157.464,0.963
MayKhana - Ali Baba Khan,pashto,0.328,0.801,0.542,0.584,5,0.0954,-6.17,0,0.0822,92.48,0.787
Wadana - Ismail Khan,pashto,0.35,0.79,0.627,3.35e-06,10,0.078,-10.195,0,0.214,88.057,0.854
Arman Dai Arman - Mir Khan Moqori,pashto,0.447,0.559,0.625,2.09e-05,6,0.229,-7.505,1,0.201,70.428,0.759
Sor Saalo Pa sar ka - Vaheed Kaacemy | وحید قاسمی,pashto,0.258,0.639,0.832,0.0016,4,0.0642,-7.895,1,0.0288,104.908,0.979
Toro Stargo - Alizeh Khan,pashto,0.437,0.549,0.476,5.55e-05,3,0.0924,-13.418,0,0.0911,139.987,0.651
Mirza Khana Khana Chelam Rawakhla - Khalid Malik,pashto,0.0679,0.528,0.976,0.00175,3,0.37,1.855,1,0.131,111.781,0.609
Tamashay - Athal Khan Official,pashto,0.507,0.596,0.439,0.2,5,0.119,-10.217,1,0.0709,81.662,0.562
Ka Lare Bajawar Ta - Bakhtyar Khattak,pashto,0.714,0.748,0.813,0.0,0,0.343,-3.454,0,0.08,107.974,0.923
Che Masti We Ao Zwani - Khalid Malik,pashto,0.168,0.68,0.912,5.48e-05,10,0.0855,-4.837,0,0.0543,120.011,0.789
Qasam - Ali Baba Khan,pashto,0.567,0.549,0.878,0.0,10,0.166,-5.074,0,0.0368,135.024,0.787
Mrama Da Tandi Na Nakam Sa Okama - Haroon Bacha,pashto,0.58,0.45,0.906,3.54e-05,5,0.403,-4.779,0,0.117,116.96,0.662
Tajdar-E-Haram - Atif Aslam,qawwali,0.236,0.436,0.554,0.0,2,0.116,-6.635,1,0.0342,100.068,0.396
Piya Haji Ali - Kadar Ghulam Mustafa,qawwali,0.288,0.758,0.459,0.0,9,0.0916,-13.908,1,0.0372,130.957,0.87
Yeh Jo Halka Saroor Hae - Nusrat Fateh Ali Khan,qawwali,0.406,0.353,0.808,3.27e-06,1,0.392,-4.989,1,0.0898,73.713,0.491
Tum To Thehre Pardesi - Altaf Raja,qawwali,0.672,0.558,0.571,0.0,10,0.302,-12.981,0,0.0708,85.187,0.91
Khwaja Mere Khwaja - A.R. Rahman,qawwali,0.239,0.565,0.55,0.0,11,0.132,-8.003,1,0.0333,122.06,0.26
Tumhe Dil Lagi Bhool Jani Padegi - Nusrat Fateh Ali Khan,qawwali,0.17,0.514,0.642,0.0,4,0.262,-11.835,1,0.246,78.657,0.81
Mohmmad Ke Seher Main - Aslam Sabri,qawwali,0.352,0.487,0.706,0.0,8,0.68,-10.7,1,0.21,78.11,0.778
Ek Baar Muskurado - Munni Begum,qawwali,0.318,0.569,0.815,1.27e-06,5,0.105,-5.517,0,0.0443,136.077,0.758
Mere Rashke Qamar - Nusrat Fateh Ali Khan,qawwali,0.404,0.718,0.83,2.5e-05,4,0.124,-5.488,0,0.0505,105.012,0.771
Mera Piya Ghar Aya - Fareed Ayaz Abu Muhammad Qawwal,qawwali,0.975,0.471,0.474,6.25e-05,6,0.694,-10.543,1,0.0366,116.538,0.291
Sanu Ek Pal Chain - Nusrat Fateh Ali Khan,qawwali,0.451,0.509,0.731,0.00389,6,0.411,-4.475,1,0.0397,147.97,0.641
Ali Maula Ali Maula Ali Dam Dam - Nusrat Fateh Ali Khan,qawwali,0.718,0.436,0.862,0.00266,1,0.32,-5.321,1,0.04,157.575,0.841
Bhar Do Jholi Meri - Pritam,qawwali,0.232,0.622,0.876,0.0,6,0.144,-5.952,0,0.12,110.019,0.796
Shahbaaz Qalandar - Nusrat Fateh Ali Khan,qawwali,0.162,0.507,0.615,0.00975,5,0.224,-12.234,1,0.0778,113.282,0.931
Sochta Hoon Keh Woh Kitne Masoom Teh - Nusrat Fateh Ali Khan,qawwali,0.612,0.419,0.758,6.23e-05,5,0.583,-7.974,1,0.0654,122.156,0.674
Rafta Rafta Woh Meri Hasti Ka Saman - Mehdi Hassan,qawwali,0.887,0.328,0.349,0.917,8,0.539,-17.146,0,0.0343,112.874,0.484
Sadgi To Hamari - Nusrat Fateh Ali Khan,qawwali,0.223,0.486,0.611,0.0,5,0.347,-13.246,0,0.109,112.328,0.909
Bhar Do Jhooli Meri Ya Muhammad - Sabri Brothers,qawwali,0.921,0.429,0.432,0.000865,8,0.133,-15.945,1,0.124,107.031,0.602
Chaap Tilak Sab Cheen - Nusrat Fateh Ali Khan,qawwali,0.42,0.483,0.723,2.12e-06,3,0.512,-7.193,0,0.0754,102.371,0.657
Duma Dum Mast Qalandar - Ustad Piyare Lal Wadali,qawwali,0.72,0.597,0.855,0.0,1,0.0788,-6.962,1,0.186,111.351,0.796
Shahbaaz Qalandar - Nusrat Fateh Ali Khan,qawwali,0.461,0.477,0.706,8.73e-06,3,0.882,-10.959,1,0.115,107.511,0.737
Chhap Tilak Sab Chheeni - Nusrat Fateh Ali Khan,qawwali,0.562,0.482,0.448,2.5e-06,3,0.444,-15.185,0,0.0576,98.06,0.658
Aaj Rang Hai - Sabri Brothers,qawwali,0.896,0.254,0.748,0.00351,4,0.387,-12.778,1,0.106,98.984,0.506
Mera Piyya Ghar Aaya - Nusrat Fateh Ali Khan,qawwali,0.468,0.536,0.386,6.92e-06,3,0.429,-16.784,1,0.0552,124.161,0.62
Faslon Ko Takalluf - Ali Zafar,qawwali,0.974,0.264,0.102,0.000205,5,0.0877,-16.749,1,0.0352,134.013,0.149
Allah Hoo Allah Hoo - Nusrat Fateh Ali Khan,qawwali,0.324,0.468,0.895,0.0709,9,0.558,-7.429,1,0.058,107.761,0.584
Dulhe Ka Sehra - Male Version - Nusrat Fateh Ali Khan,qawwali,0.589,0.449,0.598,0.0,8,0.114,-11.406,1,0.0815,96.636,0.886
Sanson Ki Mala Pey - Nusrat Fateh Ali Khan,qawwali,0.37,0.392,0.449,2.22e-05,7,0.297,-14.069,1,0.0485,148.546,0.548
Ali Da Malang - Nusrat Fateh Ali Khan,qawwali,0.578,0.422,0.718,0.555,6,0.658,-8.796,1,0.0468,186.267,0.926
Mast Nazron Se Allah Bachae - Nusrat Fateh Ali Khan,qawwali,0.152,0.379,0.806,0.0,1,0.502,-6.665,1,0.0837,105.124,0.613
Ali Maula - Salim–Sulaiman,qawwali,0.0927,0.693,0.456,5.52e-05,2,0.111,-9.658,1,0.0496,129.996,0.333
Kali Kali Zulfon Ke Phande Na - Nusrat Fateh Ali Khan,qawwali,0.573,0.4,0.694,0.0,3,0.874,-8.486,1,0.0621,153.902,0.727
Aaj Rang Hai - Nusrat Fateh Ali Khan,qawwali,0.306,0.503,0.92,0.0,5,0.652,-4.927,0,0.348,109.605,0.674
Ye Jo Halka Halka Saroor - Nusrat Fateh Ali Khan,qawwali,0.628,0.52,0.495,0.0,3,0.119,-9.589,1,0.14,97.067,0.714
ALI MOLA ALI DAM DAM - Transient Mix - SULTAN UL QADRIA QAWWAL,qawwali,0.268,0.682,0.887,0.0,8,0.079,-2.579,0,0.0528,150.007,0.755
Sochta Houn - Nusrat Fateh Ali Khan,qawwali,0.356,0.8,0.634,0.000615,1,0.0733,-5.895,0,0.132,99.999,0.459
Tum Agar Yuhi Nazren - Nusrat Fateh Ali Khan,qawwali,0.726,0.38,0.732,0.000771,5,0.339,-4.711,1,0.104,77.752,0.723
Aaj Koi Baat Ho Gayi - Nusrat Fateh Ali Khan,qawwali,0.7,0.461,0.768,0.0373,5,0.372,-5.551,1,0.0497,133.878,0.658
Mast Qalander - Nusrat Fateh Ali Khan,qawwali,0.421,0.474,0.572,0.000109,3,0.105,-13.452,0,0.0476,97.128,0.811
Nami Da Nam Cheh Manzil - Nusrat Fateh Ali Khan,qawwali,0.884,0.431,0.508,8.67e-06,11,0.39,-9.19,1,0.05,135.382,0.316
Naseeb Mera Jaga Diya - Nusrat Fateh Ali Khan,qawwali,0.412,0.484,0.404,0.0,4,0.638,-10.183,0,0.047,111.741,0.571
Dil Pe Zakham Khate Hain - Nusrat Fateh Ali Khan,qawwali,0.0798,0.405,0.835,0.00234,5,0.375,-4.721,0,0.0535,109.261,0.685
Fasle Gul Hai - Nusrat Fateh Ali Khan,qawwali,0.726,0.467,0.839,0.00483,5,0.411,-4.805,1,0.0663,99.149,0.681
Ya Allah Ya Rehman - Nusrat Fateh Ali Khan,qawwali,0.162,0.352,0.672,0.173,1,0.108,-13.714,1,0.0516,103.722,0.695
Aaj Sik Mitran Di - Nusrat Fateh Ali Khan,qawwali,0.307,0.464,0.669,0.00166,1,0.153,-12.678,1,0.0875,111.76,0.87
Ya Gaus Ya Meeran - Nusrat Fateh Ali Khan,qawwali,0.382,0.489,0.674,0.00144,1,0.0932,-12.994,1,0.0421,113.179,0.866
Khabram Raseed Imshab - Nusrat Fateh Ali Khan,qawwali,0.337,0.463,0.676,0.0101,1,0.129,-12.929,1,0.0817,112.577,0.815
Ankh Uthi Mohabbat Ne - Nusrat Fateh Ali Khan,qawwali,0.616,0.482,0.562,0.0,1,0.571,-9.913,1,0.0663,116.466,0.445
Ye Tune Kya Kiya - Pritam,qawwali,0.58,0.578,0.798,0.0,7,0.111,-6.01,1,0.0699,91.96,0.728
Kise Da Yaar Nah Vichhre - Nusrat Fateh Ali Khan,qawwali,0.429,0.609,0.658,0.0052,6,0.117,-7.085,0,0.044,107.91,0.598
Allah Ke Bande - Kailash Kher,qawwali,0.794,0.543,0.44,0.0,7,0.224,-8.595,1,0.0598,125.529,0.726
Biba Sada Dil Morr De - Nusrat Fateh Ali Khan,qawwali,0.263,0.471,0.528,4.54e-05,1,0.187,-14.038,1,0.076,109.352,0.607
Tujhe Pyar Karte Karte - Aslam Sabri,qawwali,0.696,0.481,0.693,0.0,10,0.277,-10.509,0,0.0475,137.858,0.83
Lelo Salaam Aaqa - Aziz Nazan,qawwali,0.811,0.494,0.308,5e-06,6,0.808,-12.999,0,0.029,96.106,0.481
Dono Hi Mohabbat Ke - Altaf Raja,qawwali,0.643,0.469,0.761,0.0,10,0.116,-8.045,0,0.0718,167.949,0.862
Namak - Rekha Bhardwaj,qawwali,0.0348,0.562,0.797,0.0156,0,0.176,-7.324,1,0.161,169.928,0.566
Yeh Jo Halka Halka Suroor Hai - Extended Version - Farhan Saeed,qawwali,0.645,0.702,0.529,1.96e-06,2,0.0996,-5.196,1,0.0267,111.953,0.514
Tumhen Dillagi Bhool Jani Paregee - Nusrat Fateh Ali Khan,qawwali,0.503,0.552,0.764,0.0,4,0.294,-4.707,1,0.141,78.371,0.756
Saja Hae Maikhana - Nusrat Fateh Ali Khan,qawwali,0.342,0.571,0.653,0.000953,5,0.456,-8.985,0,0.0327,104.102,0.686
Jaanay Iss Dil - Hadiqa Kiani,qawwali,0.381,0.476,0.671,0.00168,1,0.13,-7.776,1,0.0892,109.681,0.614
Aaya Tere Dar Par - Madan Mohan,qawwali,0.252,0.37,0.909,0.0,10,0.133,-5.688,1,0.0907,117.51,0.706
Mujhe Tum Yaad Ate Ho - Nusrat Fateh Ali Khan,qawwali,0.564,0.393,0.385,1.36e-06,3,0.324,-15.233,1,0.0381,92.9,0.643
Tu Mane Ya Na Mane - Wadali Brothers,qawwali,0.638,0.484,0.853,0.0,0,0.368,-6.475,1,0.155,115.066,0.648
Naina - Rahat Fateh Ali Khan,qawwali,0.16,0.628,0.564,2.66e-05,11,0.0963,-8.503,0,0.038,134.377,0.465
Je Toon Rabb Noon Manaunan - Nusrat Fateh Ali Khan,qawwali,0.603,0.66,0.732,0.00848,6,0.275,-6.199,1,0.0836,108.471,0.846
Aap Baithe Hain Balin Peh Meri - Nusrat Fateh Ali Khan,qawwali,0.465,0.389,0.815,0.0,11,0.293,-4.647,0,0.0724,118.533,0.6
Tu Kuja Man Kuja - Nusrat Fateh Ali Khan,qawwali,0.354,0.33,0.727,0.0,1,0.835,-6.815,1,0.0711,105.644,0.598
Main Rowan Tainon Yaad Kar Ke - Nusrat Fateh Ali Khan,qawwali,0.48,0.562,0.467,0.00509,6,0.425,-13.734,1,0.0608,102.32,0.898
Sanson Ki Mala Peh Simroon - Nusrat Fateh Ali Khan,qawwali,0.37,0.408,0.747,2.19e-05,7,0.625,-5.638,1,0.0465,144.814,0.563
Sanson Ki Mala - Rahat Fateh Ali Khan,qawwali,0.581,0.393,0.66,0.0,10,0.103,-3.914,0,0.0468,131.722,0.465
Phiroon Dhoondta Maikada Toba Toba - Nusrat Fateh Ali Khan,qawwali,0.245,0.324,0.462,0.0,3,0.8,-15.629,1,0.0639,149.842,0.749
Jee Ve Sohaneya - Pritam,qawwali,0.366,0.517,0.691,2.49e-05,2,0.151,-3.651,1,0.0566,80.059,0.654
Allah Karesi - Coke Studio Season 11 - Attaullah Khan,qawwali,0.508,0.507,0.766,2.87e-05,1,0.348,-6.757,0,0.345,99.837,0.173
Rang - Amjad Sabri,qawwali,0.104,0.409,0.768,0.0,0,0.261,-4.132,0,0.0788,138.44,0.51
Aaj Koi Baat Hogai - Zeeshan Ali,qawwali,0.959,0.471,0.112,6.48e-06,0,0.165,-13.536,1,0.0461,77.266,0.33
Barsoon Kay Intizar Ka - Nusrat Fateh Ali Khan,qawwali,0.251,0.451,0.601,0.0,1,0.278,-10.795,1,0.0499,136.284,0.842
